label,city,state,lon,lat,m4m,m4w,w4m,w4w,k1,c1,k2,c2,k3,c3,k4,c4,k5,c5
city,laredo,TX,-99.505138,27.732094,28,32,19,32,i m,4,a girl,2,a luxurious,2,a mature,2,a parking,2
city,charlotte,TX,-98.655756,28.814293,2601,1172,342,123,to suck,74,want to,59,seeking a,46,for fun,45,guy looking,44
city,boston,IN,-84.848442,39.757864,1167,346,60,34,want to,31,to suck,29,guy looking,25,for fun,24,now m4m,19
city,worcester,PA,-75.357555,40.192881,289,240,69,21,want to,12,to suck,10,for ltr,9,lookin for,9,bi guy,8
city,reno,NV,-119.586934,40.541218,540,379,41,0,guy looking,18,want to,17,i want,12,a good,11,bottom looking,10
city,tuscaloosa,AL,-87.585902,33.307222,56,51,24,50,sexy female,4,a sexy,3,and fun,3,bottom for,3,for friend,3
city,dallas,OR,-123.337291,44.928092,9108,3178,745,399,to suck,243,want to,220,guy looking,159,for fun,154,let s,112
city,parkersburg,IL,-88.011149,38.587985,37,0,0,0,for fun,3,for same,2,fwb m4m,2,needs a,2,4 bbc,1
city,san diego,CA,-117.191848,32.751575,637,322,37,0,i want,19,to suck,18,want to,16,guy looking,15,i m,15
city,mcallen,TX,-98.224206,26.409709,267,224,80,40,a good,10,for fun,9,someone to,8,for someone,7,i want,6
city,santa maria,CA,-120.495723,34.953532,37,38,0,39,good looking,3,a good,2,curious latina,2,dude like,2,for bi,2
city,"monroe, LA",LA,-92.159354,32.490777,0,39,0,39,a real,2,for friend,2,friend with,2,fun with,2,have fun,2
city,fort smith,AR,-94.23816,35.191046,43,104,29,31,i want,5,looking 4,5,a ltr,4,for love,4,some fun,4
city,peoria,AZ,-112.187170,33.276539,39,77,40,40,a good,4,a friend,3,a relationship,3,calling all,3,country boy,3
city,"dothan, AL",AL,-85.4828,31.219697,30,71,25,59,a sexy,4,for love,4,a big,3,and flirt,3,big top,3
city,grand island,NE,-98.521343,40.872531,15,31,18,74,a friend,3,for fun,3,for long,3,for something,3,friend maybe,3
city,jersey shore,PA,-77.025687,41.208518,483,229,38,19,want to,19,to suck,16,swallow your,14,each other,13,jo touch,13
city,dayton,WA,-117.949530,46.392683,318,391,101,36,a friend,14,for fun,10,seeking a,10,a good,9,black or,9
city,omaha,TX,-94.739141,33.179537,309,467,79,40,for ltr,12,i m,12,i want,12,for someone,10,lookin for,9
city,gadsden,AZ,-114.774342,32.530155,33,51,15,11,for someone,3,i m,3,man seeking,3,a good,2,cock m4m,2
city,mobile,AL,-88.226989,30.666959,77,154,40,0,bi bottom,10,bottom looking,9,for ltr,7,for someone,6,want to,5
city,hanford,CA,-119.894727,36.138861,25,17,6,57,a friend,3,curious latina,3,let s,3,a girlfriend,2,for tonight,2
city,wichita,KS,-97.480419,37.693588,117,314,67,59,a nice,7,for ltr,7,for someone,7,long term,7,out there,7
city,"lancaster, PA",PA,-76.297582,40.0185,83,150,37,8,a good,9,for fun,6,am suppossed,4,attention right,4,divorced dad,4
city,los angeles,CA,-118.298662,33.786594,3546,1027,180,109,to suck,106,want to,78,guy looking,72,i m,59,i want,50
city,eastern WV,KY,-82.818388,37.512564,193,138,6,19,a friend,2,discreet fun,2,for someone,2,fun with,2,to suck,2
city,moses lake,WA,-119.298979,47.180684,0,0,0,39,i want,3,a fun,2,for friends,2,for fwb,2,gay or,2
city,"jackson, MI",MI,-84.213755,42.252847,34,55,10,70,a girl,5,some fun,4,couple seeking,3,family mw4w,3,for love,3
city,bellingham,WA,-121.988548,48.814753,28,115,38,20,a nice,4,guy looking,4,year old,4,30 year,3,for ltr,3
city,"jacksonville, FL",FL,,,1171,659,133,102,to suck,37,want to,35,i want,31,i m,26,a good,22
city,"jackson, MS",MS,-89.992257,32.319905,102,160,41,54,want to,7,let s,6,to suck,5,a big,4,a good,4
city,maine,NY,-76.046399,42.253754,534,500,81,0,want to,24,for fun,17,seeking a,15,fun m4m,14,to suck,13
city,cookeville,TN,-85.469451,36.182723,15,41,19,18,hosting in,3,in mcminnville,3,a good,2,a real,2,and more,2
city,lansing,KS,-94.883026,39.233204,94,139,57,66,to suck,8,cock to,7,want to,7,a white,6,cant i,6
city,southwest VA,PA,-79.439801,40.360223,13,16,24,20,a friend,4,for love,4,with benefits,4,needing to,3,something new,3
city,boulder,UT,-111.308206,37.844777,106,158,29,15,for someone,8,i want,7,someone to,7,want to,7,guy looking,6
city,"brunswick, GA",GA,-81.530477,31.280403,32,32,24,40,a new,3,friend with,3,i m,3,want a,3,a hott,2
city,"columbus, GA",GA,-84.874123,32.491005,58,131,73,22,a good,6,military man,5,out there,5,a soldier,4,for soldier,4
city,western MD,NE,-97.265045,40.403717,21,46,6,37,for friendship,3,i m,3,a friend,2,a good,2,a new,2
city,lexington,OR,-119.638037,45.493821,296,347,79,32,to suck,18,for bbc,16,latino looking,16,a good,13,for fun,13
city,terre haute,IN,-87.410094,39.433602,25,36,37,56,a good,5,looking 4,5,i want,4,for fwb,3,good man,3
city,kirksville,MO,-92.609514,40.165717,3,8,4,61,a woman,4,i m,4,a friend,2,cuddle buddy,2,fun w4w,2
city,kalamazoo,MI,,,36,84,26,79,for something,5,a friend,4,for ltr,4,family mw4w,3,friend or,3
city,"jackson, TN",TN,-88.841225,35.612405,63,98,33,50,cool girl,5,for ltr,5,a good,4,black male,4,i m,4
city,central SD,AK,-151.025085,65.226375,2703,614,26,77,a good,2,and used,2,be owned,2,for real,2,owned and,2
city,roseburg,OR,-123.360805,43.053573,0,37,0,39,maybe more,4,i m,3,4 a,2,country girl,2,friends maybe,2
city,hattiesburg,MS,-89.294772,31.172142,27,52,37,47,for someone,3,for something,3,out there,3,something real,3,want to,3
city,madison,CA,-121.972096,38.671903,214,338,75,39,straight guy,11,a straight,10,for fun,10,guy looking,9,to suck,9
city,ocala,FL,-82.087458,29.240728,75,151,39,0,for fun,8,around ocala,6,fun female,6,female around,5,for ltr,5
city,wichita falls,TX,-98.576573,33.87121,11,54,17,3,a good,3,for ltr,3,a country,2,attractive and,2,best friend,2
city,battle creek,NE,-97.568855,41.976904,16,21,15,81,for something,6,a friend,5,family mw4w,4,our family,4,something real,4
city,knoxville,AR,-93.335178,35.385081,651,505,96,64,to suck,41,a good,29,want to,18,i want,17,lookin for,17
city,toledo,WA,-122.794980,46.456038,174,248,63,26,guy looking,9,seeking a,9,to suck,8,for someone,7,for friends,6
city,reading,KS,-96.01436,38.533232,75,117,0,0,i m,6,for ltr,4,for younger,4,m looking,4,23 m,2
city,yuma,AZ,-114.074901,32.751632,50,53,16,1,a friend,4,para algo,4,algo casual,3,busca chica,3,caliente para,3
city,central MI,AK,-151.025085,65.226375,2703,614,26,77,a girl,4,the one,4,a good,3,for something,3,i m,3
city,nashville,AR,-93.942206,34.024903,2747,989,191,75,to suck,92,want to,77,guy looking,56,i want,56,let s,47
city,boise,ID,-116.243984,43.459855,269,436,124,62,out there,16,want to,16,let s,9,in boise,8,the one,8
city,"decatur, IL",IL,-88.981511,39.853981,8,19,14,48,i want,3,for someone,2,long term,2,maybe more,2,poly amorous,2
city,butte,NE,-98.847065,42.911492,67,11,49,25,a girl,5,a man,3,for friendship,3,for love,3,lets have,3
city,las vegas,NV,-114.972061,35.927901,5162,1946,268,272,to suck,175,want to,110,guy looking,88,let s,77,for fun,74
city,statesboro,GA,-81.715799,32.450032,15,33,15,18,for something,4,something new,3,4 a,2,a live,2,a woman,2
city,lawton,OK,-98.387482,34.560957,24,57,38,12,looking 4,4,new to,4,a real,3,bottom hottie,3,good guy,3
city,baltimore,OH,-82.665141,39.77796,2701,1051,218,154,to suck,107,want to,71,bottom looking,48,guy looking,44,a good,39
city,san luis obispo,CA,-120.455345,35.347065,142,143,36,36,to suck,6,for fun,5,n go,5,a movie,4,a nice,4
city,owensboro,KY,-87.112823,37.745491,0,0,0,39,a gf,1,a girlfriend,1,a gur,1,a horny,1,a lady,1
city,meadville,MO,-93.295805,39.795407,0,0,0,37,3 way,2,bi f,2,f wanted,2,for 3,2,wanted for,2
city,corpus christi,TX,-97.463213,27.777,176,178,45,33,i m,12,giving head,11,m giving,11,for ltr,7,a good,6
city,tuscarawas co,OH,-81.406883,40.395881,6,14,11,45,bi f,3,for friends,3,3 way,2,9 or,2,a friend,2
city,odessa,WA,-118.658816,47.344402,76,153,40,39,to suck,9,a good,6,a real,6,some cock,6,for fun,5
city,huntsville,UT,-111.715855,41.266035,152,215,49,29,i m,8,long term,6,a friend,5,for someone,5,looking 4,5
city,"erie, PA",PA,-80.064915,42.182748,44,80,57,23,fun and,4,i m,4,a nice,3,for friends,3,for love,3
city,williamsport,IN,-87.403882,40.314172,52,43,24,69,a friend,6,for fun,4,out there,4,seeking a,4,some fun,4
city,atlanta,ID,-115.253751,43.847915,7901,3263,771,809,to suck,250,want to,186,seeking a,155,guy looking,136,i want,133
city,stillwater,OK,-96.987458,36.093665,22,49,32,37,for someone,4,for fun,3,girl looking,3,hang out,3,someone special,3
city,mason city,NE,-99.37871,41.283369,36,0,0,0,discreet fun,2,fuck you,2,fun m4m,2,love not,2,male looking,2
city,bowling green,MO,-91.174859,39.316369,44,58,27,41,a good,5,i m,5,out there,4,to suck,3,wanting to,3
city,bemidji,MN,-94.822154,47.625699,,11,11,52,maybe more,4,for love,3,something new,3,for friends,2,for something,2
city,des moines,NM,-103.505541,36.369783,125,333,106,47,a good,9,for ltr,9,want to,9,long term,8,out there,8
city,oklahoma city,OK,-97.407537,35.551409,1244,825,150,73,want to,46,i want,35,to suck,34,for older,33,guy looking,29
city,iowa city,IA,-91.589264,41.600628,12,54,21,51,for love,6,for fun,4,have fun,4,a real,3,a woman,2
city,seattle,WA,-122.264256,47.776875,400,258,77,38,want to,15,let s,10,to meet,10,for ltr,9,guy looking,9
city,salina,UT,-111.908156,38.921403,0,0,0,38,a female,2,a woman,2,female friend,2,something new,2,00 tonight,1
city,kalispell,MT,-114.256123,48.240382,8,39,16,58,a girl,5,guy looking,4,for friends,3,for something,3,lets have,3
city,annapolis,CA,-123.386924,38.710387,73,71,41,4,guy looking,5,seeking a,4,to give,4,a nice,3,a truely,3
city,"wilmington, NC",NC,-77.91859,34.127458,81,189,63,20,seeking a,8,or bi,7,out there,7,str8 or,7,i want,6
city,myrtle beach,SC,,,144,181,38,0,a friend,6,a nice,6,top m4m,6,want to,6,for someone,5
city,utica,NE,-97.292178,40.938023,38,89,31,59,for ltr,6,bi female,4,for older,4,swm seeks,4,a fun,3
city,ashtabula,OH,-80.955313,41.730146,6,32,5,48,guy looking,3,i want,3,nice guy,3,3 way,2,a friend,2
city,chautauqua,KS,-96.178281,37.026243,13,30,14,72,a girlfriend,3,curious w4w,3,or more,3,a beautiful,2,a friend,2
city,indianapolis,IN,-86.132837,39.779492,1402,703,156,88,to suck,62,want to,40,i want,25,guy looking,21,a good,20
city,columbia,CA,-120.363545,38.061003,480,328,115,47,want to,28,i want,25,to suck,18,a top,13,for ltr,12
city,zanesville,IN,-85.282422,40.918797,14,22,14,70,a girl,3,bbw looking,3,for something,3,let s,3,a female,2
city,sacramento,CA,-121.444429,38.377411,357,142,37,0,to suck,15,i want,10,want to,10,guy looking,9,bottom hosting,6
city,kansas city,KS,-94.749538,39.096551,2159,1121,249,85,to suck,74,want to,64,i want,44,guy looking,38,want a,38
city,"washington, DC",DC,-77.014647,38.893311,991,279,82,20,to suck,32,guy looking,22,bottom looking,17,bottom for,16,want to,16
city,chattanooga,OK,-98.654352,34.424316,202,218,74,27,a good,11,a special,9,for fun,9,special friend,9,for someone,8
city,south bend,WA,-123.834262,46.588006,75,150,39,0,for love,6,for something,5,someone to,5,the right,5,for ltr,4
city,abilene,TX,-99.711665,32.466474,39,69,16,68,a gf,4,guy looking,3,i want,3,lookin for,3,stud looking,3
city,el paso,TX,-106.299987,31.694842,866,462,96,56,to suck,26,want to,22,guy looking,19,guy with,17,i m,17
